activist_insight,2026-05-10 01:35:21.070,4084,dbo,tbladditional_filings,212657.99,98.39,3.70657512678246,58312,0,254,2026-09-02 08:59:55.130,NULL,"[PID], [additional_filing_type]",NULL,"[filing_date], [filing_url], [completed], [completed_date]","[PID], [additional_filing_type]","pid, additional_filing_type",2,IX_tbladditional_filings_PID_additional_filing_type,"CREATE NONCLUSTERED INDEX [IX_tbladditional_filings_PID_additional_filing_type] ON [activist_insight].[dbo].[tbladditional_filings] ([PID], [additional_filing_type]) INCLUDE ([filing_date], [filing_url], [completed], [completed_date]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,6087,dbo,tblproxy_statement_director_skills,196203.73,99.55,4.5948299103032,42894,0,8,2026-09-02 08:59:57.647,NULL,[pid],NULL,"[scraped_filling_id], [director_skill_id], [additional_filing_id]",[pid],pid,1,IX_tblproxy_statement_director_skills_pid,"CREATE NONCLUSTERED INDEX [IX_tblproxy_statement_director_skills_pid] ON [activist_insight].[dbo].[tblproxy_statement_director_skills] ([pid]) INCLUDE ([scraped_filling_id], [director_skill_id], [additional_filing_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,4087,dbo,tbladditional_filings,196058.53,99.25,3.70765371328855,53279,0,34,2026-09-02 08:59:55.170,NULL,[PID],[additional_filing_type],NULL,"[PID], [additional_filing_type]","pid, additional_filing_type",2,IX_tbladditional_filings_PID_additional_filing_type,"CREATE NONCLUSTERED INDEX [IX_tbladditional_filings_PID_additional_filing_type] ON [activist_insight].[dbo].[tbladditional_filings] ([PID], [additional_filing_type]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,133,dbo,tblIntermediary_Link,179220.49,29.41,8.24497650989282,73910,0,229,2026-09-02 08:57:15.353,NULL,[intermediary_id],NULL,[campaign_id],[intermediary_id],intermediary_id,1,IX_tblIntermediary_Link_intermediary_id,"CREATE NONCLUSTERED INDEX [IX_tblIntermediary_Link_intermediary_id] ON [activist_insight].[dbo].[tblIntermediary_Link] ([intermediary_id]) INCLUDE ([campaign_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,5145,dbo,tblCompany,148795.55,89.71,4.01459110417433,41315,0,28,2026-09-02 08:54:42.770,NULL,[investor_id],NULL,"[website], [about]",[investor_id],investor_id,1,IX_tblCompany_investor_id,"CREATE NONCLUSTERED INDEX [IX_tblCompany_investor_id] ON [activist_insight].[dbo].[tblCompany] ([investor_id]) INCLUDE ([website], [about]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,10,dbo,tblall_holdings_data,145215.31,34.63,6.86543423268891,61079,0,11238,2026-09-02 08:57:37.887,NULL,[source],NULL,"[pcent_held], [holding_date]",[source],source,1,IX_tblall_holdings_data_source,"CREATE NONCLUSTERED INDEX [IX_tblall_holdings_data_source] ON [activist_insight].[dbo].[tblall_holdings_data] ([source]) INCLUDE ([pcent_held], [holding_date]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,328,dbo,tblGroup_joint_demands_calculated,131542.17,39.89,2.51253191745412,131247,0,2368,2026-09-02 08:56:52.720,NULL,[campaign_summary_id],NULL,NULL,[campaign_summary_id],campaign_summary_id,1,IX_tblGroup_joint_demands_calculated_campaign_summary_id,"CREATE NONCLUSTERED INDEX [IX_tblGroup_joint_demands_calculated_campaign_summary_id] ON [activist_insight].[dbo].[tblGroup_joint_demands_calculated] ([campaign_summary_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,1324,dbo,tblV2a_processed_news_triggers,121428.07,10.36,1.35523317090329,864859,0,58,2026-09-02 09:00:29.193,NULL,[table_id],NULL,NULL,[table_id],table_id,1,IX_tblV2a_processed_news_triggers_table_id,"CREATE NONCLUSTERED INDEX [IX_tblV2a_processed_news_triggers_table_id] ON [activist_insight].[dbo].[tblV2a_processed_news_triggers] ([table_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,1304,dbo,tblV3a_alert_inbox_event_elements,118947.19,39.03,0.0924010310808012,3298214,0,376,2026-09-02 09:00:34.467,NULL,"[element_type], [element_table_id]",NULL,NULL,"[element_type], [element_table_id]","element_type, element_table_id",2,IX_tblV3a_alert_inbox_event_elements_element_type_element_table_id,"CREATE NONCLUSTERED INDEX [IX_tblV3a_alert_inbox_event_elements_element_type_element_table_id] ON [activist_insight].[dbo].[tblV3a_alert_inbox_event_elements] ([element_type], [element_table_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,131,dbo,tblIntermediary_Link,116233.63,19.08,8.33526175821423,73086,0,221,2026-09-02 08:57:15.353,NULL,[intermediary_id],NULL,"[activist_id], [company_id]",[intermediary_id],intermediary_id,1,IX_tblIntermediary_Link_intermediary_id,"CREATE NONCLUSTERED INDEX [IX_tblIntermediary_Link_intermediary_id] ON [activist_insight].[dbo].[tblIntermediary_Link] ([intermediary_id]) INCLUDE ([activist_id], [company_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,1138,dbo,tblFundamental_warnings,109954.22,73.67,0.326667392974519,456894,0,604,2026-09-02 09:00:25.987,NULL,[pid],NULL,[peer_or_sp500],[pid],pid,1,IX_tblFundamental_warnings_pid,"CREATE NONCLUSTERED INDEX [IX_tblFundamental_warnings_pid] ON [activist_insight].[dbo].[tblFundamental_warnings] ([pid]) INCLUDE ([peer_or_sp500]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,2424601,dbo,tblReporting_votes,94899.09,93.9,7774.15313753612,13,0,7,2026-09-01 20:46:39.993,NULL,NULL,[reporting_votes_id],[source],[reporting_votes_id],reporting_votes_id,1,IX_tblReporting_votes_reporting_votes_id,"CREATE NONCLUSTERED INDEX [IX_tblReporting_votes_reporting_votes_id] ON [activist_insight].[dbo].[tblReporting_votes] ([reporting_votes_id]) INCLUDE ([source]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
